id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
14900236,"A private, quiet space",91521392,2016-08-23,US,within a few hours,67.0,100.0,f,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Dorchester,House,Private room,2.0,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,""Smoking Allowed"",""Pets Allowed"",""Smoke Detector""}",80.0,68.38014,1.0,0.0,1.0,1125.0,0.0,91.916664,9.431571,9.258041,9.646293,9.646548,9.414042,9.168235,f,f,flexible,f,f,2.0,1.9709084
14127153,Transit Accessible Private Room With Airbed!,16186589,2014-05-30,"Boston, Massachusetts, United States",within a few hours,100.0,94.0,f,22.0,"['email', 'phone', 'reviews']",t,f,Dorchester,Apartment,Private room,1.0,1.0,1.0,1.0,Airbed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""Lock on Bedroom Door"",Hangers,Iron,""Laptop Friendly Workspace""}",31.0,50.0,1.0,0.0,10.0,1125.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,20.0,1.0
10068240,Spacious Room on Top Floor!,15583990,2014-05-15,"Boston, Massachusetts, United States",within an hour,100.0,98.0,f,4.0,"['email', 'phone', 'reviews', 'kba']",t,t,Dorchester,Apartment,Private room,4.0,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",67.0,40.0,1.0,15.0,1.0,14.0,33.0,92.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,strict,f,f,4.0,3.96
13098572,Spacious and cozy,72753989,2016-05-18,"Boston, Massachusetts, United States",within a day,70.0,67.0,f,1.0,"['phone', 'reviews']",t,f,Dorchester,House,Entire home/apt,3.0,1.0,0.0,2.0,Real Bed,"{TV,""Air Conditioning"",Kitchen,""Free Parking on Premises"",Gym,Breakfast,Heating,""Family/Kid Friendly"",Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",129.0,68.38014,1.0,0.0,1.0,7.0,2.0,60.0,8.0,4.0,8.0,10.0,4.0,6.0,f,f,flexible,f,f,1.0,0.56
400067,Private Room in Spacious Apartment1,1997048,2012-03-23,"Boston, Massachusetts, United States",within a few hours,100.0,100.0,f,5.0,"['email', 'phone', 'reviews', 'kba']",t,t,Dorchester,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",56.0,25.0,1.0,10.0,3.0,1125.0,20.0,86.0,9.0,9.0,9.0,10.0,8.0,8.0,f,f,moderate,f,f,5.0,0.51
3250847,Cozy room #1 at nice apt. in Boston,886871,2011-07-28,"Waltham, Massachusetts, United States",within a few hours,80.0,100.0,f,4.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Dorchester,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",70.0,20.0,1.0,20.0,2.0,1125.0,4.0,80.0,9.0,9.0,10.0,10.0,8.0,8.0,f,f,moderate,f,f,4.0,0.15
530983,The Grand View | 4 BR 2BA | Home,71783,2010-01-19,"Boston, Massachusetts, United States",within a day,73.0,91.0,f,10.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Dorchester,House,Entire home/apt,9.0,2.0,4.0,4.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",175.0,200.0,4.0,10.0,2.0,365.0,19.0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,f,f,strict,f,f,10.0,0.41
4447430,Beautiful 3BR Townhouse w/ Garage,21093140,2014-09-08,"Boston, Massachusetts, United States",within a day,80.0,75.0,f,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Dorchester,Apartment,Entire home/apt,6.0,1.5,3.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",300.0,125.0,1.0,0.0,3.0,8.0,18.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,1.0,0.81
531552,The Shawmut | 2BR 1BA | 1st Floor,71783,2010-01-19,"Boston, Massachusetts, United States",within a day,73.0,91.0,f,10.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Dorchester,Apartment,Entire home/apt,5.0,1.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher""}",125.0,150.0,2.0,10.0,2.0,365.0,11.0,93.0,9.0,10.0,8.0,9.0,8.0,9.0,f,f,strict,f,f,10.0,0.22
13313124,Bohemian bedroom 5 min walk to redline Ashmont T,848964,2011-07-21,"Boston, Massachusetts, United States",within a few hours,92.0,69.0,f,3.0,"['email', 'phone', 'reviews', 'kba']",t,t,Dorchester,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Pets live on this property"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",80.0,68.38014,1.0,10.0,1.0,1125.0,2.0,80.0,9.0,8.0,9.0,8.0,9.0,7.0,f,f,flexible,f,f,3.0,0.67
14539326,Andrew Sq Room Close to T&Shops 2,18479599,2014-07-20,"Boston, Massachusetts, United States",within an hour,100.0,56.0,f,22.0,"['email', 'phone', 'reviews']",t,f,Dorchester,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",100.0,85.0,1.0,0.0,2.0,1125.0,0.0,91.916664,9.431571,9.258041,9.646293,9.646548,9.414042,9.168235,f,f,strict,f,f,6.0,1.9709084
11759332,Near T Private Room,16186589,2014-05-30,"Boston, Massachusetts, United States",within a few hours,100.0,94.0,f,22.0,"['email', 'phone', 'reviews']",t,f,Dorchester,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",65.0,50.0,0.0,0.0,3.0,1125.0,0.0,91.916664,9.431571,9.258041,9.646293,9.646548,9.414042,9.168235,f,f,moderate,f,f,20.0,1.9709084
3250739,"Umass,City,MGH,Longwood(BI,BWH)(D)",16442921,2014-06-05,"Boston, Massachusetts, United States",within a few hours,79.0,100.0,f,18.0,"['email', 'phone', 'reviews', 'kba']",t,t,Dorchester,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",65.0,49.0,1.0,0.0,4.0,60.0,16.0,70.0,8.0,6.0,9.0,9.0,9.0,8.0,f,f,strict,f,f,15.0,0.6
14632821,Single Room for Rent Close to JFK/UMass Train Stop,52562048,2015-12-28,"Boston, Massachusetts, United States",within a few hours,100.0,100.0,f,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']",t,t,Dorchester,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,"{""Air Conditioning"",Kitchen,Washer,Dryer,Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",72.0,25.0,1.0,15.0,2.0,5.0,4.0,93.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,strict,f,f,1.0,4.0
6887926,"Umass,MGH,Harvard,MIT,Longwood A3",16442921,2014-06-05,"Boston, Massachusetts, United States",within a few hours,79.0,100.0,f,18.0,"['email', 'phone', 'reviews', 'kba']",t,t,Dorchester,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo}",68.0,45.0,1.0,0.0,1.0,1125.0,3.0,40.0,7.0,3.0,8.0,8.0,8.0,3.0,f,f,strict,f,f,15.0,0.21
2000797,Sea view nr metro& Boston center  ,9898255,2013-11-09,"Boston, Massachusetts, United States",within an hour,100.0,96.0,f,4.0,"['email', 'phone', 'reviews', 'kba']",t,t,Dorchester,House,Private room,2.0,2.5,1.0,1.0,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",70.0,10.0,1.0,20.0,2.0,1125.0,59.0,90.0,9.0,9.0,10.0,10.0,9.0,9.0,f,f,moderate,f,f,4.0,2.21
579605,The Mayhew | 2BR 1BA | 3rd Floor,71783,2010-01-19,"Boston, Massachusetts, United States",within a day,73.0,91.0,f,10.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Dorchester,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher""}",125.0,150.0,2.0,10.0,2.0,365.0,10.0,93.0,10.0,10.0,10.0,9.0,9.0,9.0,f,f,strict,f,f,10.0,0.2
11966297,"2 Bed/ 2 Bath Condo, Boston MA",63588471,2016-03-19,,within a day,50.0,94.0,f,1.0,"['phone', 'reviews']",t,f,Dorchester,Condominium,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",150.0,68.38014,1.0,0.0,1.0,1125.0,8.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,f,f,moderate,f,f,1.0,1.85
6870485,A cozy room close to Downtown Bosto,886871,2011-07-28,"Waltham, Massachusetts, United States",within a few hours,80.0,100.0,f,4.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Dorchester,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",65.0,25.0,1.0,20.0,1.0,1125.0,7.0,89.0,9.0,9.0,9.0,10.0,9.0,9.0,f,f,flexible,f,f,4.0,0.47
4216208,2 bedroom close to public transit,10663539,2013-12-16,US,within a day,88.0,93.0,f,1.0,"['email', 'phone', 'reviews']",t,f,Dorchester,Apartment,Entire home/apt,4.0,1.0,2.0,3.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher""}",89.0,50.0,4.0,25.0,3.0,60.0,40.0,83.0,9.0,8.0,10.0,9.0,8.0,9.0,f,f,moderate,f,f,1.0,2.37
3052935,Cozy room #3 at nice apt. in Boston,886871,2011-07-28,"Waltham, Massachusetts, United States",within a few hours,80.0,100.0,f,4.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Dorchester,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",70.0,20.0,1.0,20.0,2.0,1125.0,13.0,77.0,8.0,7.0,9.0,9.0,8.0,7.0,f,f,moderate,f,f,4.0,0.52
8886703,2Beautiful Philadelphia Style Home!,5163862,2013-02-20,"Boston, Massachusetts, United States",within an hour,100.0,100.0,f,2.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Dorchester,House,Private room,2.0,1.5,1.0,1.0,Airbed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",52.0,15.0,1.0,10.0,1.0,1125.0,12.0,92.0,9.0,10.0,10.0,10.0,8.0,9.0,f,f,moderate,f,f,2.0,1.11
9685085,Room with AirBed Near T!,16186589,2014-05-30,"Boston, Massachusetts, United States",within a few hours,100.0,94.0,f,22.0,"['email', 'phone', 'reviews']",t,f,Dorchester,Apartment,Private room,1.0,1.0,1.0,1.0,Airbed,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",38.0,50.0,1.0,0.0,10.0,1125.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,20.0,0.7
12343588,"Cozy 3 Bedroom, 1 Bath, 1st Floor",66645251,2016-04-10,"Boston, Massachusetts, United States",within an hour,100.0,100.0,f,1.0,"['email', 'phone', 'amex', 'reviews', 'jumio']",t,t,Dorchester,Apartment,Entire home/apt,6.0,1.0,3.0,3.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",165.0,65.0,5.0,0.0,1.0,1125.0,30.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,moderate,f,f,1.0,6.67
3945704,"Super quiet, minutes from Downtown!",20447366,2014-08-23,"Boston, Massachusetts, United States",within an hour,100.0,99.0,t,2.0,"['email', 'phone', 'amex', 'reviews', 'kba']",t,t,Dorchester,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",80.0,68.38014,1.0,10.0,1.0,15.0,95.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,t,moderate,f,f,2.0,3.91
12657537,A Very Large Room,18479599,2014-07-20,"Boston, Massachusetts, United States",within an hour,100.0,56.0,f,22.0,"['email', 'phone', 'reviews']",t,f,Dorchester,Apartment,Private room,2.0,1.0,1.0,2.0,Real Bed,"{""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Hangers,""Hair Dryer"",""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",135.0,100.0,1.0,15.0,1.0,1125.0,0.0,91.916664,9.431571,9.258041,9.646293,9.646548,9.414042,9.168235,f,f,moderate,f,f,6.0,1.9709084
13767907,Clean Spacious 1 BR Near T Station,80766156,2016-06-29,US,within an hour,100.0,100.0,f,1.0,"['email', 'phone', 'reviews']",t,f,Dorchester,Townhouse,Private room,2.0,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Smoking Allowed"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",60.0,10.0,1.0,0.0,4.0,1125.0,11.0,73.0,8.0,7.0,9.0,9.0,8.0,8.0,f,t,moderate,f,f,1.0,4.93
9383459,Urban 1850s farmhouse,48679868,2015-11-10,"Boston, Massachusetts, United States",within a day,100.0,86.0,f,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,Dorchester,House,Private room,3.0,1.5,1.0,2.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Gym,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}",35.0,68.38014,1.0,35.0,3.0,1125.0,41.0,94.0,9.0,9.0,10.0,10.0,8.0,10.0,f,f,flexible,f,f,1.0,4.27
14822087,Best futon in town!,33659711,2015-05-18,"Boston, Massachusetts, United States",within a day,100.0,100.0,f,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f,Dorchester,Bed & Breakfast,Shared room,2.0,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",""Pets live on this property"",Heating,""Family/Kid Friendly"",Washer,Dryer,Shampoo,""24-Hour Check-in"",""Laptop Friendly Workspace""}",44.0,68.38014,1.0,15.0,1.0,1125.0,0.0,91.916664,9.431571,9.258041,9.646293,9.646548,9.414042,9.168235,f,f,flexible,f,f,1.0,1.9709084
13374617,Private Bdr4 with Airbed,16186589,2014-05-30,"Boston, Massachusetts, United States",within a few hours,100.0,94.0,f,22.0,"['email', 'phone', 'reviews']",t,f,Dorchester,Apartment,Private room,1.0,1.0,1.0,1.0,Airbed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",31.0,50.0,0.0,0.0,10.0,1125.0,3.0,73.0,8.0,9.0,10.0,9.0,5.0,8.0,f,f,moderate,f,f,20.0,2.37
4527029,"Umass,City, BECE, MGH, Longwood 16s",16442921,2014-06-05,"Boston, Massachusetts, United States",within a few hours,79.0,100.0,f,18.0,"['email', 'phone', 'reviews', 'kba']",t,t,Dorchester,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",46.0,49.0,1.0,0.0,5.0,60.0,7.0,71.0,8.0,6.0,9.0,9.0,8.0,8.0,f,f,moderate,f,f,15.0,0.42
14093943,Pied-a'-terre - near everything,2565039,2012-06-06,"Wareham, Massachusetts, United States",within an hour,91.0,100.0,f,2.0,"['email', 'phone', 'reviews']",t,f,Dorchester,Apartment,Entire home/apt,4.0,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",95.0,75.0,2.0,10.0,7.0,28.0,1.0,40.0,4.0,6.0,8.0,8.0,8.0,4.0,f,f,strict,f,f,1.0,1.0
7476936,Harbor Point onthe Bay-UMass Boston,5366301,2013-03-07,"Anaheim, California, United States",,94.98908,84.17309,f,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Dorchester,Apartment,Private room,2.0,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",""Other pet(s)"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",100.0,50.0,1.0,0.0,1.0,30.0,3.0,93.0,8.0,8.0,10.0,10.0,8.0,9.0,f,t,moderate,f,f,1.0,0.23
1332786,"Cozy Sunporch, Quick Downtown",6608084,2013-05-27,"Boston, Massachusetts, United States",within an hour,100.0,100.0,t,7.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Dorchester,House,Private room,1.0,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",47.0,25.0,1.0,0.0,1.0,100.0,108.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,flexible,f,f,7.0,2.82
4350898,10 Minutes to Dowtown! Modern New Bedroom,7447494,2013-07-12,"Boston, Massachusetts, United States",within a few hours,100.0,71.0,f,2.0,"['email', 'phone', 'reviews', 'kba']",t,t,Dorchester,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",99.0,25.0,1.0,0.0,2.0,1125.0,2.0,100.0,10.0,10.0,10.0,10.0,8.0,10.0,f,f,flexible,f,f,1.0,2.0
14040282,Spacious Bedroom at Family Home,54749443,2016-01-15,"Boston, Massachusetts, United States",within an hour,100.0,100.0,f,3.0,"['email', 'phone', 'reviews', 'kba']",t,t,Dorchester,House,Private room,4.0,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",96.0,68.38014,2.0,10.0,4.0,1125.0,6.0,93.0,10.0,10.0,10.0,10.0,8.0,9.0,f,f,moderate,f,f,2.0,6.0
3953472,2 Bedroom Condo near the Red Line ,8202984,2013-08-16,"Boston, Massachusetts, United States",within an hour,100.0,100.0,f,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Dorchester,Apartment,Entire home/apt,6.0,1.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",""Other pet(s)"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",144.0,30.0,2.0,12.0,4.0,15.0,12.0,95.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,strict,f,f,1.0,0.51
18711,The Dorset | 3BR 1BA | 1st Floor,71783,2010-01-19,"Boston, Massachusetts, United States",within a day,73.0,91.0,f,10.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Dorchester,Apartment,Entire home/apt,6.0,1.0,3.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher"",Essentials}",126.0,175.0,3.0,10.0,6.0,89.0,17.0,88.0,9.0,9.0,9.0,9.0,9.0,9.0,f,f,strict,f,f,10.0,0.22
1544702,Mary's Ocean View Metro Downtown,6608084,2013-05-27,"Boston, Massachusetts, United States",within an hour,100.0,100.0,t,7.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Dorchester,House,Private room,3.0,2.0,1.0,2.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",77.0,25.0,1.0,17.0,1.0,120.0,222.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,t,flexible,f,f,7.0,6.09
315982,"Charming, Cozy 2 br Townhouse",119019,2010-05-05,"Boston, Massachusetts, United States",within an hour,100.0,100.0,f,11.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Dorchester,Townhouse,Entire home/apt,6.0,1.5,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",165.0,110.0,5.0,20.0,1.0,365.0,84.0,87.0,9.0,9.0,9.0,9.0,8.0,9.0,f,f,strict,f,t,9.0,1.53
